Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA
2015-12-29,2.390000104904175,13.100000381469727,5.992307186126709,0.07011699676513672,10.430182456970215,42.41999816894531
2015-12-30,2.5199999809265137,13.5,5.75,0.06894499808549881,10.323718070983887,42.130001068115234
2016-01-04,2.4100000858306885,12.529999732971191,5.630768775939941,0.07011699676513672,10.210598945617676,41.099998474121094
2016-01-05,2.25,12.520000457763672,5.90384578704834,0.07081999629735947,10.160694122314453,41.18000030517578
2016-01-06,2.0,12.15999984741211,5.769229888916016,0.06468699872493744,10.413546562194824,40.5
2016-01-07,1.8700000047683716,12.109999656677246,5.603846073150635,0.0560929998755455,10.140731811523438,39.470001220703125
2016-01-08,1.7899999618530273,12.149999618530273,5.57692289352417,0.056327998638153076,10.164020538330078,39.34000015258789
2016-01-11,1.690000057220459,12.359999656677246,5.449999809265137,0.056327998638153076,9.571812629699707,38.720001220703125
2016-01-12,1.6100000143051147,12.5,5.692306995391846,0.05312500149011612,9.897859573364258,38.380001068115234
2016-01-13,1.440000057220459,12.289999961853027,5.480769157409668,0.05277299880981445,9.964400291442871,37.75
2016-01-14,1.309999942779541,12.510000228881836,5.484614849090576,0.05542900040745735,9.881224632263184,38.27000045776367
2016-01-15,1.2699999809265137,12.220000267028809,5.430768966674805,0.05624999850988388,9.648333549499512,37.47999954223633
2016-01-18,1.2999999523162842,12.390000343322754,5.369229793548584,0.05546800047159195,9.708221435546875,36.75
2016-01-19,1.2699999809265137,12.420000076293945,5.411538124084473,0.05429600179195404,9.921149253845215,36.849998474121094
2016-01-20,1.2799999713897705,12.399999618530273,5.334615230560303,0.05390600115060806,9.648333549499512,36.5
2016-01-21,1.1799999475479126,12.550000190734863,5.573075771331787,0.0535149984061718,9.442060470581055,36.599998474121094
2016-01-22,1.159999966621399,12.899999618530273,5.673076152801514,0.049803998321294785,9.515254020690918,36.86000061035156
2016-01-26,1.1699999570846558,12.3100004196167,5.4576921463012695,0.05003900080919266,9.648333549499512,36.45000076293945
2016-01-27,1.190000057220459,13.0600004196167,5.680768966674805,0.05070300027728081,9.818012237548828,37.47999954223633
2016-01-28,1.2000000476837158,12.8100004196167,5.665383815765381,0.05019500106573105,10.030941009521484,37.400001525878906
2016-01-29,1.5299999713897705,12.5,5.946153163909912,0.05527300015091896,10.779518127441406,39.189998626708984
2016-02-01,2.299999952316284,12.5,5.800000190734863,0.05683499947190285,10.659746170043945,39.29999923706055
2016-02-02,1.9500000476837158,12.5,5.561538219451904,0.054687000811100006,10.513357162475586,37.52000045776367
2016-02-03,2.1600000858306885,12.199999809265137,5.669229984283447,0.05663999915122986,10.117443084716797,38.400001525878906
2016-02-04,2.319999933242798,12.5,5.646152973175049,0.05683499947190285,10.247196197509766,39.619998931884766
2016-02-05,2.2200000286102295,12.020000457763672,5.615384101867676,0.05398400127887726,10.380276679992676,39.349998474121094
2016-02-10,2.0299999713897705,11.350000381469727,5.615384101867676,0.05249999836087227,10.247196197509766,39.15999984741211
2016-02-11,1.9500000476837158,10.800000190734863,5.488461017608643,0.0494530014693737,10.084173202514648,38.20000076293945
2016-02-12,1.9900000095367432,11.239999771118164,5.519229888916016,0.059491999447345734,10.030941009521484,38.72999954223633
2016-02-15,1.909999966621399,11.079999923706055,5.392306804656982,0.0677729994058609,9.674949645996094,39.04999923706055
2016-02-16,1.9299999475479126,11.149999618530273,5.384614944458008,0.0743350014090538,9.984362602233887,39.7400016784668
2016-02-17,1.8799999952316284,11.09000015258789,5.380768775939941,0.06621000170707703,9.981036186218262,40.29999923706055
2016-02-18,1.850000023841858,12.0,5.442306995391846,0.06964799761772156,10.217252731323242,40.20000076293945
2016-02-19,1.7999999523162842,12.100000381469727,5.384614944458008,0.0703120008111,10.360315322875977,40.25
2016-02-22,1.9800000190734863,12.050000190734863,5.615384101867676,0.07132799923419952,10.792825698852539,41.959999084472656
2016-02-23,1.9700000286102295,12.0,5.561538219451904,0.07417900115251541,10.97913932800293,41.310001373291016
2016-02-24,1.9299999475479126,12.0,5.026923179626465,0.07421799749135971,10.380276679992676,40.880001068115234
2016-02-25,1.8799999952316284,12.020000457763672,5.07692289352417,0.07312499731779099,10.213926315307617,40.599998474121094
2016-02-26,2.1700000762939453,12.850000381469727,4.942306995391846,0.07421799749135971,10.16734790802002,40.25
2016-02-29,2.309999942779541,13.1899995803833,5.073075771331787,0.07695300132036209,10.480087280273438,41.45000076293945
2016-03-01,2.25,13.449999809265137,5.0961527824401855,0.08124999701976776,10.912598609924316,42.75
2016-03-02,2.7300000190734863,14.050000190734863,5.25,0.08636700361967087,11.012409210205078,43.5
2016-03-03,3.799999952316284,14.270000457763672,5.211537837982178,0.09828100353479385,10.829423904418945,45.70000076293945
2016-03-04,3.1600000858306885,15.199999809265137,5.280768871307373,0.09882800281047821,10.972484588623047,47.599998474121094
2016-03-07,3.299999952316284,15.039999961853027,5.369229793548584,0.09875000268220901,11.195395469665527,47.77000045776367
2016-03-08,3.259999990463257,14.850000381469727,5.5961527824401855,0.0976170003414154,11.212030410766602,47.70000076293945
2016-03-09,3.2200000286102295,15.100000381469727,5.334615230560303,0.1042959988117218,10.839405059814453,47.25
2016-03-10,3.430000066757202,15.829999923706055,5.292306900024414,0.10605400055646896,10.862693786621094,48.599998474121094
2016-03-11,3.299999952316284,16.25,5.238461017608643,0.1055070012807846,10.86934757232666,48.459999084472656
2016-03-14,3.059999942779541,16.100000381469727,5.192306995391846,0.109375,10.812788963317871,47.130001068115234
2016-03-15,2.680000066757202,14.960000038146973,5.192306995391846,0.10792899876832962,10.5798978805542,45.7599983215332
2016-03-16,2.6600000858306885,15.069999694824219,5.3038458824157715,0.11156199872493744,10.746248245239258,46.29999923706055
2016-03-17,3.0399999618530273,16.110000610351562,5.492307186126709,0.11175700277090073,10.313736915588379,49.54999923706055
2016-03-18,2.990000009536743,16.899999618530273,5.538461208343506,0.10742100328207016,9.981036186218262,49.20000076293945
2016-03-21,2.930000066757202,16.760000228881836,5.619229793548584,0.11664000153541565,10.007652282714844,49.709999084472656
2016-03-22,3.2899999618530273,16.5,5.692306995391846,0.1199209988117218,9.814684867858887,49.56999969482422
2016-03-23,3.200000047683716,16.200000762939453,5.396152973175049,0.12343700230121613,9.525235176086426,48.20000076293945
2016-03-24,3.109999895095825,15.949999809265137,5.3461527824401855,0.12343700230121613,9.46867561340332,48.380001068115234
2016-03-28,3.299999952316284,16.610000610351562,5.473075866699219,0.11648400127887726,9.645007133483887,49.5
2016-03-29,3.2699999809265137,17.149999618530273,5.615384101867676,0.11804600059986115,9.46867561340332,49.650001525878906
2016-03-30,2.9600000381469727,17.0,5.580769062042236,0.11874999850988388,9.3721923828125,49.68000030517578
2016-03-31,2.7699999809265137,16.739999771118164,5.40384578704834,0.11425700038671494,9.062780380249023,48.63999938964844
2016-04-01,2.7200000286102295,17.010000228881836,5.507691860198975,0.115897998213768,9.17922592163086,49.119998931884766
2016-04-04,2.490000009536743,17.0,5.330769062042236,0.11285100132226944,9.12932014465332,47.33000183105469
2016-04-05,2.5399999618530273,17.299999237060547,5.323075771331787,0.11058499664068222,9.016201972961426,47.36000061035156
2016-04-06,2.4800000190734863,17.25,5.419229984283447,0.10742100328207016,9.049471855163574,46.81999969482422
2016-04-07,2.369999885559082,17.899999618530273,5.384614944458008,0.10644499957561493,9.3721923828125,47.04999923706055
2016-04-08,2.359999895095825,18.549999237060547,5.338460922241211,0.11093699932098389,9.432079315185547,48.91999816894531
2016-04-11,2.2899999618530273,19.100000381469727,5.134614944458008,0.1120700016617775,9.382172584533691,48.599998474121094
2016-04-12,2.309999942779541,19.469999313354492,5.180768966674805,0.11359299719333649,9.48198413848877,50.54999923706055
2016-04-13,2.5899999141693115,18.940000534057617,5.330769062042236,0.11148399859666824,9.062780380249023,51.5099983215332
2016-04-14,2.5,18.329999923706055,5.361537933349609,0.11171799898147583,9.199188232421875,50.900001525878906
2016-04-15,2.5899999141693115,18.889999389648438,5.5,0.11132799834012985,9.315632820129395,51.709999084472656
2016-04-18,2.4800000190734863,19.25,5.384614944458008,0.1121089980006218,9.318960189819336,51.20000076293945
2016-04-19,2.6600000858306885,19.5,5.434615135192871,0.11234299838542938,9.362211227416992,52.2400016784668
2016-04-20,2.569999933242798,19.399999618530273,5.380768775939941,0.11347600072622299,9.435405731201172,51.95000076293945
2016-04-22,2.5299999713897705,19.479999542236328,5.430768966674805,0.11265599727630615,9.378846168518066,51.29999923706055
2016-04-25,2.430000066757202,19.299999237060547,5.419229984283447,0.11183500289916992,9.385499954223633,50.349998474121094
2016-04-26,2.5,19.450000762939453,5.580769062042236,0.1132809966802597,9.548523902893066,51.52000045776367
2016-04-27,2.4700000286102295,19.010000228881836,5.8461527824401855,0.13500000536441803,9.302325248718262,52.869998931884766
